ID_MISSTA,RESOLUTION,ID_MISPHOT,Resolution_scan
1952_ESSAIS DE HOULE_P_23000,23000,1214-0191,1200
1952_F 0216-0816_P_25000,25000,0816-0031,721
1952_F 0317-0817_P_25000,25000,0417-0111,730
1952_F 0319-0819_P_25000,25000,0319-0061,724
1952_F 0415-0815_P_25000,25000,0415-0061,728
1952_F 0418-0818_P_25000,25000,0319-0051,723
1952_F 0714-0814_P_25000,25000,0714-0051,726
1952_F 0721-1221_P_25000,25000,1121-0011,730
1952_F 0822-1222_P_25000,25000,0823-0061,726
1952_F 0915-1215_P_25000,25000,1215-0101,721
1952_F 0916-1216_P_25000,25000,0916-0121,726
1952_F 0917-1217_P_25000,25000,1217-0061,724
1952_F 0918-1218_P_25000,25000,1218-0121,726
1952_F 0919-1219_P_25000,25000,1219-0051,724
1952_F 0920-1220_P_25000,25000,1120-0011,724
1952_F 1023-1223_P_25000,25000,1223-0041,726
1952_F 1320-1520_P_25000,25000,1520-0011,726
1952_F 1709-2209_P_25500,25500,1709-0051,725
1952_F 1908-2308_P_25000,25000,1908-0041,726
1952_F 2007-2307_P_25000,25000,2007-0061,724
1952_F 2010-2110_P_25000,25000,2010-0021,725
1952_F 2111_P_25000,25000,2111-0031,724
1952_F 2309-2409_P_25500,25500,2309-0051,726
1952_F 3329-3330_P_30000,30000,3329-0061,726
1952_F 3336-3337_P_30000,30000,3336-0041,724
1952_F 3428-3429_P_25000,25000,3428-0081,729
1952_F 3435-3438_P_25000,25000,3435-0081,724
1952_F 3528-3531_P_25000,25000,3528-0041,734
1952_F 3534_P_30000,30000,3534-0091,721
1952_F 3535-3536_P_25000,25000,3535-0031,725
1952_F 3630-3631_P_25000,25000,3528-0051,726
1952_F 3634-3636_P_26000,26000,3536-0301,724
1952_F 3640-3840_P_25000,25000,3640-0181,725
1952_FR 1BIS_P_5000,5000,1115-0151,1200
1952_FR 1TER_P_5000,5000,1115-0131,1200
1952_IGN 22_P_100,100,52IGN-225,1200
1952_IGN 29_P_100,100,52IGN-295,1200
1952_IGN 35_P_100,100,52IGN-355,1200
1952_IGN 37_P_100,100,52IGN-375,1200
1952_IGN 41_P_100,100,52IGN-415,1200
1952_IGN 44_P_100,100,52IGN-445,1200
1952_IGN 45_P_100,100,52IGN-455,1200
1952_IGN 49_P_100,100,52IGN-495,1200
1952_IGN 50_P_100,100,52IGN-505,1200
1952_IGN 56_P_100,100,52IGN-565,1200
1952_IGN 78_P_100,100,52IGN-785,1200
1952_IGN 93_P_100,100,52IGN-935,1200
1952_ILE DE TAHITI_P_20000,20000,93PHQ1451,722
1952_POINTE DE PENMARCH - BAUD_P_25000,25000,0720-0081,728
1952_SAINT-PIERRE ET MIQUELON_P_25000,25000,93PHQ1951,1200
1952_SAN-REMO-TENDE_P_25000,25000,3742-0021,725
1952_TAHITI_M_2000_P_10000,10000,94PHQ5881,722
1952_TAHITI_M_3000_P_15000,15000,94PHQ5871,722
1952_TAHITI_M_5000_P_25000,25000,94PHQ5891,722
1953_CAF_B-320_P_100,100,CF0B-3205,750
1953_CAF_B-321_P_100,100,CF0B-3215,750
1953_CAF_B-321_P_5000,5000,CF0B-3211,750
1953_CAF_B-322_P_100,100,CF0B-3225,750
1953_CAF_B-323_P_100,100,CF0B-3235,750
1953_CAF_B-324_P_100,100,CF0B-3245,750
1953_CAF_B-325_P_100,100,CF0B-3255,750
1953_CAF_B-326_P_100,100,CF0B-3265,750
1953_CAF_B-327_P_100,100,CF0B-3275,750
1953_CAF_B-328_P_100,100,CF0B-3285,750
1953_CAF_B-328_P_5000,5000,CF0B-3281,719
1953_CAF_B-329_P_100,100,CF0B-3295,750
1953_CAF_B-330_P_100,100,CF0B-3305,750
1953_CAF_B-333_P_100,100,CF0B-3335,718
1953_CAF_B-334_P_100,100,CF0B-3345,718
1953_CAF_B-335_P_100,100,CF0B-3355,718
1953_CAF_B-336_P_100,100,CF0B-3365,718
1953_CAF_B-336_P_5000,5000,CF0B-3361,719
1953_CAF_B-337_P_100,100,CF0B-3375,718
1953_CAF_B-338_P_100,100,CF0B-3385,718
1953_CAF_P-75_P_100,100,CF00P-755,722
1953_CDP 1077_P_8000,8000,2814-0061,1200
1953_CDP 1078_P_8000,8000,2814-0071,1200
1953_CDP 1516_P_2000,2000,2809-0051,1200
1953_CDP 1516_P_4000,4000,2809-0041,1200
1953_CDP 1517_P_2000,2000,2535-0201,1200
1953_CDP 1517_P_4000,4000,2535-0141,1200
1953_CDP 3701_P_5000,5000,2812-0151,1200
1953_CDP 3714_P_5000,5000,2014-0101,1200
1953_CDP 3715_P_5000,5000,2015-0091,1200
1953_CDP 3716_P_5000,5000,0720-0341,1200
1953_CDP 3717_P_5000,5000,2517-0111,1200
1953_CDP 3718_P_5000,5000,2113-0191,1200
1953_CDP 3719_P_5000,5000,3815-0131,1200
1953_CDP 3720_P_5000,5000,2737-0241,1200
1953_CDP 3721_P_5000,5000,2215-0261,1200
1953_CDP 3722_P_5000,5000,2031-0111,1200
1953_CDP 3723_P_5000,5000,1326-0091,1200
1953_CDP 3724_P_5000,5000,2213-0391,1200
1953_CDP 3725_P_5000,5000,93PHQ8291,1200
1953_CDP 3726_P_5000,5000,2531-0381,1200
1953_CDP 3728_P_5000,5000,2008-0191,1200
1953_CDP 3735_P_5000,5000,3115-0141,1200
1953_CDP 3736_P_5000,5000,2316-0201,1200
1953_CDP 3737_P_5000,5000,2224-0061,1200
1953_CDP 3738_P_5000,5000,2127-0081,1200
1953_CDP 3742_P_5000,5000,0619-0021,1200
1953_CDP 3746_P_5000,5000,1533-0071,1200
1953_CDP 3747_P_5000,5000,2844-0361,1200
1953_CDP 3748_P_5000,5000,0821-0161,1200
1953_CDP 3755_P_5000,5000,3426-0051,1200
1953_CDP 3756_P_5000,5000,2629-0201,1200
1953_CDP 3761_P_5000,5000,3522-0171,1200
1953_CDP 3762_P_5000,5000,1926-0111,1200
1953_CDP 3763_P_5000,5000,0921-0171,1200
1953_CDP 3764_P_5000,5000,93PHQ8311,1200
1953_CDP 3766_P_5000,5000,93PHQ8321,1200
1953_CDP 3767_P_5000,5000,3028-0121,1200
1953_CDP 3768_P_5000,5000,3718-0361,1200
1953_CDP 3771_P_5000,5000,3719-0231,1200
1953_CDP 3772_P_5000,5000,93PHQ8331,1200
1953_CDP 3782_P_8000,8000,3817-0121,1200
1953_CDP 3783_P_5000,5000,2605-0021,1200
1953_CDP 3784_P_5000,5000,2612-0081,1200
1953_CDP 3800_P_5000,5000,2228-0111,1200
1953_CDP 3801_P_5000,5000,1731-0081,1200
1953_CDP 3804_P_5000,5000,2213-0361,1200
1953_CDP 3805_P_5000,5000,3513-0151,1200
1953_CDP 3818_P_1500,1500,2015-0101,1200
1953_CDP 3821_P_5000,5000,2639-0051,1200
1953_CDP 3828_P_5000,5000,93PHQ8391,1200
1953_CDP 833_P_5000,5000,2333-0131,1200
1953_CDP 834_P_6500,6500,93PHQ6011,1200
1953_CDP 835_P_5000,5000,1214-0121,1200
1953_CDP 836_P_5000,5000,1123-0311,1200
1953_CDP 837_P_5000,5000,1423-0021,1200
1953_CDP 838_P_5000,5000,1314-0101,1200
1953_CDP 839_P_5000,5000,2218-0061,1200
1953_CDP 840_P_5000,5000,2531-0121,1200
1953_CDP 841_P_5000,5000,3330-0151,1200
1953_CDP 842_P_5000,5000,2834-0131,1200
1953_CDP 843_P_5000,5000,1729-0031,1200
1953_CDP 844_P_5000,5000,3814-0171,1200
1953_CDP 845_P_10000,10000,1514-0081,1200
1953_CDP 847_P_5000,5000,1214-0131,1200
1953_CDP 848_P_5000,5000,1021-0061,1200
1953_CDP 849_P_5000,5000,1421-0101,1200
1953_CDP 858_P_5000,5000,2631-0091,1200
1953_CDP 859_P_5000,5000,1512-0161,1200
1953_CDP 865_P_5000,5000,2732-0211,1200
1953_CDP 922_P_5000,5000,2037-0121,1200
1953_CDP 931_P_5000,5000,2125-0051,1200
1953_DUR_257_P_100,100,DUR002575,724
1953_DUR_258_P_100,100,DUR002585,724
1953_DUR_259_P_100,100,DUR002595,724
1953_DUR_260_P_100,100,DUR002605,724
1953_DUR_261_P_100,100,DUR002615,724
1953_DUR_262_P_100,100,DUR002625,724
1953_DUR_263_P_100,100,DUR002635,724
1953_DUR_264_P_100,100,DUR002645,724
1953_DUR_265_P_100,100,DUR002655,724
1953_DUR_266_P_100,100,DUR002665,724
1953_DUR_267_P_100,100,DUR002675,724
1953_DUR_268_P_100,100,DUR002685,724
1953_DUR_269_P_100,100,DUR002695,724
1953_DUR_270_P_100,100,DUR002705,724
1953_DUR_271_P_100,100,DUR002715,724
1953_DUR_272_P_100,100,DUR002725,724
1953_DUR_273_P_100,100,DUR002735,724
1953_DUR_274_P_100,100,DUR002745,724
1953_DUR_275_P_100,100,DUR002755,724
1953_DUR_276_P_100,100,DUR002765,724
1953_DUR_277_P_100,100,DUR002775,724
1953_DUR_278_P_100,100,DUR002785,724
1953_DUR_279_P_100,100,DUR002795,724
1953_DUR_280_P_100,100,DUR002805,724
1953_DUR_281_P_100,100,DUR002815,724
1953_DUR_282_P_100,100,DUR002825,724
1953_DUR_283_P_100,100,DUR002835,724
1953_F 1845-2045_P_25000,25000,1845-0021,725
1953_F 1846-2246_P_25000,25000,2146-0011,730
1953_F 1914_P_25000,25000,1914-0021,725
1953_F 1947-2147_P_25000,25000,2147-0061,734
1953_F 2015_P_25000,25000,2015-0011,1200
1953_F 2043_P_25000,25000,2043-0011,722
1953_F 2048-2348_P_25000,25000,2348-0011,731
1953_F 2149-2549_P_25000,25000,2149-0061,727
1953_F 2247-2547_P_25000,25000,2247-0041,727
1953_F 2250-2550_P_25000,25000,2550-0061,722
1953_F 2418-2618_P_25000,25000,2618-0021,728
1953_F 2448-2548_P_25000,25000,2548-0031,727
1953_F 2503_P_25000,25000,2503-0061,724
1953_F 2606_P_25000,25000,2606-0061,725
1953_F 2607-2707_P_25000,25000,2607-0041,728
1953_F 2619-2919_P_25000,25000,2719-0031,728
1953_F 2620-2920_P_25000,25000,2620-0031,721
1953_F 2716_P_27000,27000,2716-0061,727
1953_F 2717_P_25000,25000,2717-0011,727
1953_F 2718-3118_P_25000,25000,A98P00041,730
1953_F 2721-2921_P_25000,25000,2921-0031,722
1953_F 2722-2822_P_25000,25000,2722-0031,722
1953_F 2723-3023_P_25000,25000,2723-0021,728
1953_F 2724_P_25000,25000,2724-0041,728
1953_F 2815-2915_P_25000,25000,2815-0041,728
1953_F 2816-2916_P_25000,25000,2816-0031,723
1953_F 2817_P_27000,27000,2817-0041,722
1953_F 2833-3033_P_27000,27000,2833-0091,728
1953_F 2909_P_25000,25000,2909-0041,727
1953_F 2914_P_25000,25000,2914-0021,720
1953_F 2922-3022_P_26000,26000,2922-0031,727
1953_F 2932_P_26600,26600,2932-0051,725
1953_F 2942-2944_P_25000,25000,2942-0021,722
1953_F 3024-3224_P_25000,25000,3024-0041,725
1953_F 3025-3225_P_25000,25000,3125-0021,726
1953_F 3026-3226_P_25000,25000,3226-0061,730
1953_F 3041_P_25000,25000,3041-0021,724
1953_F 3113-3213_P_25000,25000,3113-0071,730
1953_F 3122-3322_P_25000,25000,3322-0041,725
1953_F 3123-3223_P_25000,25000,3123-0221,730
1953_F 3214_P_25000,25000,3214-0021,727
1953_F 3215_P_26000,26000,3215-0031,730
1953_F 3221-3321_P_25000,25000,3221-0041,730
1953_F 3227-3229_P_26000,26000,3228-0051,730
1953_F 3327-3328_P_26000,26000,3327-0031,727
1953_F 3341_P_25000,25000,3341-0021,725
1953_F 3416_P_25000,25000,3416-0031,721
1953_F 3438_P_25000,25000,3438-0011,728
1953_F 3441-3442_P_25000,25000,3441-0021,727
1953_F 3534-3634_P_25000,25000,3534-0081,727
1953_F 3541_P_25000,25000,3541-0021,730
1953_FR 1 QUATER_P_20000,20000,1115-0141,1200
1953_FR 1_P_7500,7500,2302-0261,1200
1953_FR 10_P_5000,5000,3034-0151,725
1953_FR 11_P_5000,5000,3040-0191,1200
1953_FR 12_P_7500,7500,1547-0021,1200
1953_FR 13_P_7500,7500,1346-0011,1200
1953_FR 14_P_5000,5000,2544-0131,727
1953_FR 15 BIS_P_15000,15000,1214-0101,1200
1953_FR 15 BIS_P_20000,20000,1115-0091,1200
1953_FR 15 BIS-MH_P_15000,15000,N53000011,726
1953_FR 15_P_10000,10000,3141-0081,1200
1953_FR 15_P_25000,25000,3141-0091,1200
1953_FR 16_P_5000,5000,2806-0011,1200
1953_FR 17_P_5000,5000,2216-0051,1200
1953_FR 18 BIS_P_25000,25000,2244-0061,1200
1953_FR 18_P_2500,2500,2619-0091,727
1953_FR 18_P_5000,5000,2619-0081,726
1953_FR 2_P_7500,7500,2315-0061,1200
1953_FR 3_P_7500,7500,2505-0121,1200
1953_FR 4_P_12500,12500,2539-0031,726
1953_FR 4_P_2500,2500,2539-0051,726
1953_FR 4_P_5000,5000,2539-0041,727
1953_FR 5_P_12500,12500,2541-0031,726
1953_FR 5_P_2500,2500,2541-0011,726
1953_FR 5_P_5000,5000,2541-0021,727
1953_FR 6_P_2500,2500,2544-0201,726
1953_FR 6_P_5000,5000,2544-0231,725
1953_FR 7_P_2500,2500,2643-0041,726
1953_FR 7_P_5000,5000,2643-0051,725
1953_FR 8_P_2500,2500,2942-0101,726
1953_FR 8_P_5000,5000,2942-0111,725
1953_FR 9_P_5000,5000,3036-0191,726
1953_IGN 30_P_100,100,53IGN-305,1200
1953_IGN 31_P_100,100,53IGN-315,1200
1953_IGN 60_P_100,100,53IGN-605,1200
1953_IGN 64_P_100,100,53IGN-645,1200
1953_IGN 65_P_100,100,53IGN-655,1200
1953_IGN 77_P_100,100,53IGN-775,1200
1953_IGN 81_P_100,100,53IGN-815,722
1953_IGN 95_P_100,100,53IGN-955,1200
1953_LAMASTRE_P_25000,25000,2936-0061,728
1953_NOUVELLE-CALEDONIE 12 19X22_P_40000,40000,N54000071,1200
1953_NOUVELLE-CALEDONIE 19 19X22_P_40000,40000,N54000141,1200
1953_NOUVELLE-CALEDONIE_P_10000,10000,N53000021,1200
1954_AERODROME DE LA TONTOUTA_P_10000,10000,93PHQ1031,750
1954_AERODROME PLAINE DES GAIACS_P_10000,10000,93PHQ1041,750
1954_CAF_B-339_P_100,100,CF0B-3395,718
1954_CAF_B-341_P_100,100,CF0B-3415,718
1954_CAF_B-342_P_100,100,CF0B-3425,718
1954_CAF_B-343_P_100,100,CF0B-3435,718
1954_CAF_B-344_P_100,100,CF0B-3445,718
1954_CAF_B-345_P_100,100,CF0B-3455,718
1954_CAF_B-346_P_5000,5000,CF0B-3461,719
1954_CAF_B-347_P_100,100,CF0B-3475,1200
1954_CAF_B-347BIS_P_5000,5000,CF347BIS1,1200
1954_CAF_B-348_P_100,100,CF0B-3485,718
1954_CAF_B-349_P_100,100,CF0B-3495,718
1954_CAF_B-350_P_100,100,CF0B-3505,718
1954_CAF_B-351_P_5000,5000,CF0B-3511,1200
1954_CAF_B-352_P_5000,5000,CF0B-3521,750
1954_CAF_B-353_P_100,100,CF0B-3535,718
1954_CAF_B-354_P_100,100,CF0B-3545,718
1954_CAF_D-205_P_100,100,CF0D-2051,1200
1954_CAF_D-206_P_5000,5000,CF0D-2061,750
1954_CAF_D-207_P_100,100,CF0D-2071,1200
1954_CAF_D-208_P_100,100,CF0D-2081,1000
1954_CAF_P-76_P_100,100,CF00P-765,722
1954_CAF_P-77_P_100,100,CF00P-775,722
1954_CAF_P-78_P_100,100,CF00P-785,722
1954_CAF_P-79_P_100,100,CF00P-795,722
1954_CAF_P-80_P_100,100,CF00P-805,722
1954_CAF_P-81_P_100,100,CF00P-815,722
1954_CAF_P-82_P_100,100,CF00P-825,722
1954_CAF_P-82_P_5000,5000,CF00P-821,1200
1954_CDP 1017_P_5000,5000,3528-0121,1200
1954_CDP 1022_P_5000,5000,2212-0111,1200
1954_CDP 1023_P_5000,5000,2340-0021,1200
1954_CDP 1028_P_5000,5000,1336-0071,1200
1954_CDP 1029_P_5000,5000,3913-0111,1200
1954_CDP 1031_P_5000,5000,2549-0061,1200
1954_CDP 1032_P_5000,5000,3513-0141,1200
1954_CDP 1033_P_5000,5000,1537-0121,1200
1954_CDP 1036_P_5000,5000,3518-0061,1200
1954_CDP 1037_P_5000,5000,2539-0131,1200
1954_CDP 1042_P_5000,5000,2337-0181,1200
1954_CDP 1049_P_5000,5000,2419-0091,1200
1954_CDP 1050_P_5000,5000,3523-0081,1200
1954_CDP 1051_P_5000,5000,1838-0051,1200
1954_CDP 1052_P_5000,5000,2544-0221,1200
1954_CDP 1054_P_5000,5000,1715-0111,1200
1954_CDP 1055_P_5000,5000,1636-0071,1200
1954_CDP 1056_P_5000,5000,1536-0361,1200
1954_CDP 1057_P_5000,5000,1126-0141,1200
1954_CDP 1151_P_10000,10000,92PHQ3561,1200
1954_CDP 1160_P_10000,10000,92PHQ3571,1200
1954_CDP 1161_P_10000,10000,92PHQ3581,1200
1954_CDP 1162_P_10000,10000,92PHQ3591,1200
1954_CDP 1163_P_10000,10000,92PHQ3781,1200
1954_CDP 1164_P_10000,10000,92PHQ3791,1200
1954_CDP 1165_P_10000,10000,92PHQ3601,1200
1954_CDP 1167_P_10000,10000,92PHQ3621,1200
1954_CDP 1168_P_10000,10000,92PHQ3631,1200
1954_CDP 1170_P_10000,10000,92PHQ3641,1200
1954_CDP 1326_P_40000,40000,92PHQ3651,1200
1954_CDP 1327_P_10000,10000,92PHQ3661,1200
1954_CDP 1518_P_4000,4000,1727-0111,1200
1954_CDP 1519_P_4000,4000,2223-0171,1200
1954_CDP 3772BIS_P_5000,5000,N54000131,1200
1954_CDP 3823_P_5000,5000,2219-0251,1200
1954_CDP 846_P_20000,20000,94PHQ3221,1200
1954_CDP 860_P_4000,4000,1522-0281,1200
1954_CDP 861_P_5000,5000,3644-0161,1200
1954_CDP 863_P_5000,5000,1316-0101,1200
1954_CDP 864_P_5000,5000,1735-0051,1200
1954_CDP 866_P_5000,5000,3544-0211,1200
1954_CDP 867_P_5000,5000,2110-0011,1200
1954_CDP 868_P_5000,5000,2915-0121,1200
1954_CDP 869_P_5000,5000,2011-0241,1200
1954_CDP 870_P_5000,5000,3246-0211,1200
1954_CDP 871_P_5000,5000,0817-0021,1200
1954_CDP 881_P_5000,5000,2134-0151,1200
1954_CDP 882_P_5000,5000,2316-0151,1200
1954_CDP 883_P_5000,5000,2416-0171,1200
1954_CDP 884_P_5000,5000,2416-0181,1200
1954_CDP 885_P_5000,5000,0520-0091,1200
1954_CDP 887_P_5000,5000,2533-0101,1200
1954_CDP 889_P_5000,5000,2134-0111,1200
1954_CDP 890_P_5000,5000,1223-0511,1200
1954_CDP 892_P_5000,5000,2524-0131,1200
1954_CDP 893_P_5000,5000,3031-0051,1200
1954_CDP 900_P_5000,5000,1732-0081,1200
1954_CDP 901_P_5000,5000,3112-0091,1200
1954_CDP 902_P_5000,5000,3042-0111,1200
1954_CDP 903_P_5000,5000,1746-0061,1200
1954_CDP 904_P_5000,5000,2333-0161,1200
1954_CDP 905_P_5000,5000,2316-0161,1200
1954_CDP 909_P_5000,5000,2638-0041,1200
1954_CDP 910_P_5000,5000,1415-0161,1200
1954_CDP 912_P_5000,5000,3315-0201,1200
1954_CDP 913_P_5000,5000,3743-0081,1200
1954_CDP 914_P_5000,5000,2644-0181,1200
1954_CDP 915_P_5000,5000,3044-0191,1200
1954_CDP 916_P_5000,5000,2216-0091,1200
1954_CDP 917_P_5000,5000,2833-0121,1200
1954_CDP 918_P_5000,5000,2644-0191,1200
1954_CDP 919_P_5000,5000,0714-0081,1200
1954_CDP 920_P_5000,5000,3233-0101,1200
1954_CDP 930_P_5000,5000,1911-0151,1200
1954_CDP 934_P_5000,5000,2314-1581,1200
1954_CDP 938_P_5000,5000,2639-0021,1200
1954_CDP 941_P_5000,5000,3426-0041,1200
1954_CDP 942_P_5000,5000,3329-0121,1200
1954_CDP 943_P_5000,5000,1938-0171,1200
1954_CDP 953_P_5000,5000,2441-0141,1200
1954_CDP 972_P_5000,5000,3321-0101,1200
1954_CDP 975_P_5000,5000,2219-0181,1200
1954_CDP 978_P_5000,5000,2329-0091,1200
1954_CDP 979_P_5000,5000,3311-0261,1200
1954_CDP 981_P_5000,5000,3120-0121,1200
1954_CDP 986_P_5000,5000,2214-0901,1200
1954_DUR_284_P_100,100,DUR002845,724
1954_DUR_285_P_100,100,DUR002855,724
1954_DUR_286_P_100,100,DUR002865,724
1954_DUR_287_P_100,100,DUR002875,724
1954_DUR_288_P_100,100,DUR002885,724
1954_DUR_289_P_100,100,DUR002895,724
1954_DUR_290_P_100,100,DUR002905,724
1954_DUR_291_P_100,100,DUR002915,724
1954_DUR_292_P_100,100,DUR002925,724
1954_DUR_293_P_100,100,DUR002935,724
1954_DUR_294_P_100,100,DUR002945,724
1954_DUR_295_P_100,100,DUR002955,724
1954_DUR_296_P_100,100,DUR002965,724
1954_DUR_297_P_100,100,DUR002975,724
1954_DUR_298_P_100,100,DUR002985,724
1954_DUR_299_P_100,100,DUR002995,724
1954_DUR_300_P_100,100,DUR003005,724
1954_DUR_301_P_100,100,DUR003015,724
1954_DUR_302_P_100,100,DUR003025,724
1954_DUR_303_P_100,100,DUR003035,724
1954_DUR_311_P_100,100,DUR003115,724
1954_DUR_49_P_5000,5000,DUR000491,722
1954_DUR_50_P_5000,5000,DUR000501,722
1954_ESSAIS S FIM_P_50000,50000,2208-0071,1200
1954_ESSAIS S FIM_P_65000,65000,2208-0061,1200
1954_F 1244-1344_P_25000,25000,1244-0021,728
1954_F 1245-1345_P_25000,25000,1245-0011,724
1954_F 1744-2144_P_25000,25000,1744-0021,725
1954_F 1745-1746_P_25000,25000,1745-0021,725
1954_F 1747-1748_P_25000,25000,1747-0011,725
1954_F 1912-2112_P_25000,25000,1912-0041,725
1954_F 2013-2113_P_25000,25000,2013-0021,725
1954_F 2043-2143_P_25000,25000,2143-0051,725
1954_F 2216-2316_P_25000,25000,2216-0021,728
1954_F 2217-2317_P_25000,25000,2217-0011,723
1954_F 2218_P_25000,25000,2218-0021,727
1954_F 2219-2519_P_25000,25000,2519-0041,725
1954_F 2220-2520_P_25000,25000,2420-0041,725
1954_F 2345-2645_P_25000,25000,2645-0071,728
1954_F 2346-2546_P_25000,25000,2346-0051,727
1954_F 2428-2432_P_25000,25000,2428-0051,725
1954_F 2444-2844_P_25000,25000,2844-0021,725
1954_F 2527-2529_P_25000,25000,2527-0021,724
1954_F 2530-2532_P_25000,25000,2530-0021,725
1954_F 2534_P_26000,26000,2534-0031,724
1954_F 2543-2843_P_25000,25000,2543-0011,722
1954_F 2619-2919_P_25000,25000,2719-0041,725
1954_F 2627-2629_P_25000,25000,2627-0031,725
1954_F 2630-2632_P_25000,25000,2630-0011,725
1954_F 2634-2635_P_25000,25000,2634-0011,728
1954_F 2721-2921_P_25000,25000,2921-0021,725
1954_F 2726-2728_P_25000,25000,2728-0091,725
1954_F 2729-2731_P_25000,25000,2729-0091,725
1954_F 2742-2842_P_25000,25000,2742-0031,724
1954_F 2824-2827_P_25000,25000,2824-0021,725
1954_F 2828-2832_P_25000,25000,2828-0031,725
1954_F 2841-2941_P_25000,25000,2841-0031,725
1954_F 2924-2927_P_25000,25000,2924-0021,724
1954_F 2928-2931_P_25000,25000,2928-0061,724
1954_F 2940_P_25000,25000,2940-0101,725
1954_F 3027-3029_P_25000,25000,3027-0121,725
1954_F 3030-3230_P_25000,25000,3030-0051,725
1954_F 3031-3331_P_25000,25000,3031-0751,725
1954_F 3032-3232_P_25000,25000,3032-0061,724
1954_F 3036-3038_P_25000,25000,3036-0041,724
1954_F 3127-3129_P_25000,25000,3127-0081,723
1954_F 3133-3233_P_25000,25000,3133-0041,725
1954_FR 19_P_2500,2500,1636-0021,726
1954_FR 19_P_5000,5000,1636-0031,726
1954_FR 20_P_2500,2500,1428-0041,728
1954_FR 20_P_5000,5000,1428-0031,725
1954_FR 21_P_2500,2500,2727-0091,728
1954_FR 21_P_5000,5000,2726-0041,726
1954_FR 22_P_5000,5000,3042-0071,1200
1954_FR 23_P_2500,2500,2744-0021,725
1954_FR 23_P_5000,5000,2744-0031,726
1954_FR 25_P_100,100,94PHQ5854,1200
1954_FR 26_P_8000,8000,2720-0031,1200
1954_FR 28_P_5000,5000,1531-0081,726
1954_FR 29_P_7500,7500,2214-0491,1200
1954_IGN 73_P_100,100,54IGN-735,1200
1954_IGN 74_P_100,100,54IGN-745,1200
1954_NOUMEA_P_10000,10000,93PHQ1081,750
1954_NOUVELLE-CALEDONIE 1 19X22_P_40000,40000,92PHQ9441,1200
1954_NOUVELLE-CALEDONIE 1_P_40000,40000,92PHQ9451,750
1954_NOUVELLE-CALEDONIE 10 19X22_P_40000,40000,92PHQ9601,1200
1954_NOUVELLE-CALEDONIE 10_P_40000,40000,92PHQ9591,750
1954_NOUVELLE-CALEDONIE 11 19X22_P_40000,40000,N54000061,1200
1954_NOUVELLE-CALEDONIE 11_P_40000,40000,92PHQ9611,750
1954_NOUVELLE-CALEDONIE 12_P_40000,40000,92PHQ9621,750
1954_NOUVELLE-CALEDONIE 13 19X22_P_40000,40000,92PHQ9641,1200
1954_NOUVELLE-CALEDONIE 13_P_40000,40000,92PHQ9631,750
1954_NOUVELLE-CALEDONIE 14 19X22_P_40000,40000,92PHQ9651,1200
1954_NOUVELLE-CALEDONIE 14_P_40000,40000,92PHQ9661,750
1954_NOUVELLE-CALEDONIE 15 19X22_P_40000,40000,N54000081,1200
1954_NOUVELLE-CALEDONIE 15_P_40000,40000,92PHQ9671,750
1954_NOUVELLE-CALEDONIE 16 19X22_P_40000,40000,92PHQ9691,1200
1954_NOUVELLE-CALEDONIE 16_P_40000,40000,92PHQ9681,750
1954_NOUVELLE-CALEDONIE 17 19X22_P_40000,40000,N54000091,1200
1954_NOUVELLE-CALEDONIE 17_P_40000,40000,92PHQ9701,750
1954_NOUVELLE-CALEDONIE 18 19X22_P_40000,40000,N54000101,1200
1954_NOUVELLE-CALEDONIE 18_P_40000,40000,92PHQ9711,750
1954_NOUVELLE-CALEDONIE 19_P_40000,40000,92PHQ9721,750
1954_NOUVELLE-CALEDONIE 2 19X22_P_40000,40000,92PHQ9461,1200
1954_NOUVELLE-CALEDONIE 2_P_40000,40000,92PHQ9471,750
1954_NOUVELLE-CALEDONIE 20 19X22_P_40000,40000,N54000111,1200
1954_NOUVELLE-CALEDONIE 20_P_40000,40000,92PHQ9731,750
1954_NOUVELLE-CALEDONIE 21_P_10000,10000,N54000011,1200
1954_NOUVELLE-CALEDONIE 22_P_10000,10000,N54000021,1200
1954_NOUVELLE-CALEDONIE 3 19X22_P_40000,40000,N54000031,1200
1954_NOUVELLE-CALEDONIE 3_P_40000,40000,92PHQ9481,750
1954_NOUVELLE-CALEDONIE 4 19X22_P_40000,40000,92PHQ9491,1200
1954_NOUVELLE-CALEDONIE 4_P_40000,40000,92PHQ9501,750
1954_NOUVELLE-CALEDONIE 5 19X22_P_40000,40000,92PHQ9511,1200
1954_NOUVELLE-CALEDONIE 5_P_40000,40000,92PHQ9521,750
1954_NOUVELLE-CALEDONIE 6 19X22_P_40000,40000,92PHQ9531,1200
1954_NOUVELLE-CALEDONIE 6_P_40000,40000,92PHQ9541,750
1954_NOUVELLE-CALEDONIE 7 19X22_P_40000,40000,N54000041,1200
1954_NOUVELLE-CALEDONIE 7_P_40000,40000,92PHQ9551,750
1954_NOUVELLE-CALEDONIE 8 19X22_P_40000,40000,N54000051,1200
1954_NOUVELLE-CALEDONIE 8_P_40000,40000,92PHQ9561,750
1954_NOUVELLE-CALEDONIE 9 19X22_P_40000,40000,92PHQ9571,1200
1954_NOUVELLE-CALEDONIE 9_P_40000,40000,92PHQ9581,750
1955_ABOU-SIMBEL_P_,,PHOT_0011,729
